ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5010459,F,N,Y,0,171000,Student,Higher education,Married,House / apartment,-18756,-3904,1,0,0,1,Core staff,2
5010460,F,N,Y,0,171000,Student,Higher education,Married,House / apartment,-18756,-3904,1,0,0,1,Core staff,2
5010461,F,N,Y,0,171000,Student,Higher education,Married,House / apartment,-18756,-3904,1,0,0,1,Core staff,2
5010462,F,N,Y,0,171000,Student,Higher education,Married,House / apartment,-18756,-3904,1,0,0,1,Core staff,2
5010463,F,N,Y,0,171000,Student,Higher education,Married,House / apartment,-18756,-3904,1,0,0,1,Core staff,2
5010466,F,Y,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,-12622,-678,1,0,1,0,Sales staff,3
5010467,F,Y,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,-12622,-678,1,0,1,0,Sales staff,3
5010468,M,Y,Y,0,675000,State servant,Higher education,Married,House / apartment,-11912,-2200,1,0,0,0,High skill tech staff,2
5010470,M,Y,Y,0,675000,State servant,Higher education,Married,House / apartment,-11912,-2200,1,0,0,0,High skill tech staff,2
5010473,M,Y,Y,0,135000,Commercial associate,Higher education,Civil marriage,House / apartment,-13087,-313,1,0,0,0,,2
5010474,M,Y,Y,0,135000,Commercial associate,Higher education,Civil marriage,House / apartment,-13087,-313,1,0,0,0,,2
5010481,M,Y,Y,2,315000,Working,Higher education,Married,House / apartment,-13803,-160,1,1,1,0,,4
5010482,M,Y,Y,2,315000,Working,Higher education,Married,House / apartment,-13803,-160,1,1,1,0,,4
5010483,M,Y,Y,2,315000,Working,Higher education,Married,House / apartment,-13803,-160,1,1,1,0,,4
5010491,F,Y,N,2,270000,State servant,Higher education,Married,House / apartment,-13768,-4666,1,0,0,0,Secretaries,4
5010492,F,Y,N,2,270000,State servant,Higher education,Married,House / apartment,-13768,-4666,1,0,0,0,Secretaries,4
5010493,F,Y,N,2,270000,State servant,Higher education,Married,House / apartment,-13768,-4666,1,0,0,0,Secretaries,4
5010498,M,Y,Y,1,202500,Working,Secondary / secondary special,Married,House / apartment,-10218,-313,1,1,0,0,,3
5010499,M,Y,Y,1,202500,Working,Secondary / secondary special,Married,House / apartment,-10218,-313,1,1,0,0,,3
5010500,M,Y,Y,1,202500,Working,Secondary / secondary special,Married,House / apartment,-10218,-313,1,1,0,0,,3
5010501,F,N,N,1,90000,Working,Secondary / secondary special,Separated,Rented apartment,-14210,-344,1,0,0,1,Sales staff,2
5010503,F,Y,Y,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-17334,-2504,1,0,0,0,Sales staff,1
5010504,F,Y,Y,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-17334,-2504,1,0,0,0,Sales staff,1
5010508,F,Y,Y,1,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-13830,-4239,1,0,0,0,Laborers,3
5010511,F,Y,Y,1,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-13830,-4239,1,0,0,0,Laborers,3
5010512,F,Y,Y,1,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-13830,-4239,1,0,0,0,Laborers,3
5010516,M,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-10053,-1652,1,0,0,1,Sales staff,2
5010520,M,Y,Y,1,450000,Working,Higher education,Married,Office apartment,-18476,-2625,1,0,0,0,Managers,3
5010522,M,Y,Y,1,450000,Working,Higher education,Married,Office apartment,-18476,-2625,1,0,0,0,Managers,3
5010525,M,Y,Y,1,450000,Working,Higher education,Married,Office apartment,-18476,-2625,1,0,0,0,Managers,3
5010528,M,Y,Y,1,450000,Working,Higher education,Married,Office apartment,-18476,-2625,1,0,0,0,Managers,3
5010531,F,N,Y,0,76500,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20365,365243,1,0,0,0,,2
5010534,M,Y,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-21180,-1440,1,0,0,0,Security staff,2
5010535,F,Y,N,2,135000,Working,Secondary / secondary special,Married,House / apartment,-13928,-3052,1,0,0,0,Laborers,4
5010537,F,Y,N,2,135000,Working,Secondary / secondary special,Married,House / apartment,-13928,-3052,1,0,0,0,Laborers,4
5010538,F,Y,N,2,135000,Working,Secondary / secondary special,Married,House / apartment,-13928,-3052,1,0,0,0,Laborers,4
5010539,F,Y,N,2,135000,Working,Secondary / secondary special,Married,House / apartment,-13928,-3052,1,0,0,0,Laborers,4
5010541,F,Y,N,2,135000,Working,Secondary / secondary special,Married,House / apartment,-13928,-3052,1,0,0,0,Laborers,4
5010545,F,Y,Y,0,315000,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18184,-3021,1,0,1,1,Laborers,1
5010546,F,Y,Y,0,315000,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18184,-3021,1,0,1,1,Laborers,1
5010549,F,Y,Y,0,315000,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18184,-3021,1,0,1,1,Laborers,1
5010551,F,Y,Y,0,315000,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18184,-3021,1,0,1,1,Laborers,1
5010553,F,Y,Y,0,315000,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18184,-3021,1,0,1,1,Laborers,1
5010556,M,Y,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15774,-2901,1,0,1,0,High skill tech staff,2
5010557,M,Y,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15774,-2901,1,0,1,0,High skill tech staff,2
5010558,M,Y,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15774,-2901,1,0,1,0,High skill tech staff,2
5010559,M,Y,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15774,-2901,1,0,1,0,High skill tech staff,2
5010560,M,Y,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15774,-2901,1,0,1,0,High skill tech staff,2
5010567,F,Y,Y,0,121500,Working,Higher education,Married,House / apartment,-10145,-1682,1,0,0,1,Sales staff,2
5010570,F,Y,Y,0,121500,Working,Higher education,Married,House / apartment,-10145,-1682,1,0,0,1,Sales staff,2
5010573,F,Y,Y,0,121500,Working,Higher education,Married,House / apartment,-10145,-1682,1,0,0,1,Sales staff,2
5010574,M,Y,Y,1,247500,Working,Secondary / secondary special,Married,House / apartment,-11320,-1591,1,0,0,1,Drivers,3
5010578,M,Y,Y,1,247500,Working,Secondary / secondary special,Married,House / apartment,-11320,-1591,1,0,0,1,Drivers,3
5010579,M,Y,Y,1,247500,Working,Secondary / secondary special,Married,House / apartment,-11320,-1591,1,0,0,1,Drivers,3
5010583,F,N,N,1,72000,Commercial associate,Higher education,Married,House / apartment,-14173,-1925,1,0,0,1,Accountants,3
5010585,M,Y,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,-20476,-525,1,0,0,0,Drivers,2
5010586,M,Y,Y,1,180000,Working,Secondary / secondary special,Married,House / apartment,-16809,-3327,1,0,0,0,Managers,3
5010587,M,Y,Y,1,180000,Working,Secondary / secondary special,Married,House / apartment,-16809,-3327,1,0,0,0,Managers,3
5010588,M,Y,Y,1,180000,Working,Secondary / secondary special,Married,House / apartment,-16809,-3327,1,0,0,0,Managers,3
5010589,M,Y,Y,1,180000,Working,Secondary / secondary special,Married,House / apartment,-16809,-3327,1,0,0,0,Managers,3
5010590,M,Y,Y,1,180000,Working,Secondary / secondary special,Married,House / apartment,-16809,-3327,1,0,0,0,Managers,3
5010596,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-22927,365243,1,0,0,0,,2
5010598,F,N,Y,1,247500,Commercial associate,Incomplete higher,Married,House / apartment,-10916,-921,1,0,0,0,Accountants,3
5010599,F,N,Y,2,90000,Working,Higher education,Married,House / apartment,-11864,-4513,1,0,0,0,Drivers,4
5010601,F,N,Y,2,90000,Working,Higher education,Married,House / apartment,-11864,-4513,1,0,0,0,Drivers,4
5010602,F,N,Y,2,90000,Working,Higher education,Married,House / apartment,-11864,-4513,1,0,0,0,Drivers,4
5010604,F,N,Y,2,90000,Working,Higher education,Married,House / apartment,-11864,-4513,1,0,0,0,Drivers,4
5010610,F,N,Y,0,65250,Pensioner,Secondary / secondary special,Widow,House / apartment,-19897,365243,1,0,1,0,,1
5010613,F,N,Y,0,184500,Working,Secondary / secondary special,Married,House / apartment,-18551,-1226,1,0,0,0,Cleaning staff,2
5010615,F,N,Y,0,90000,Working,Secondary / secondary special,Civil marriage,House / apartment,-21183,-1104,1,0,0,0,Cleaning staff,2
5010616,F,N,Y,0,90000,Working,Secondary / secondary special,Civil marriage,House / apartment,-21183,-1104,1,0,0,0,Cleaning staff,2
5010617,F,N,Y,0,90000,Working,Secondary / secondary special,Civil marriage,House / apartment,-21183,-1104,1,0,0,0,Cleaning staff,2
5010622,F,N,Y,0,103500,Pensioner,Incomplete higher,Married,House / apartment,-22254,365243,1,0,1,0,,2
5010623,F,N,Y,0,103500,Pensioner,Incomplete higher,Married,House / apartment,-22254,365243,1,0,1,0,,2
5010624,F,N,Y,0,103500,Pensioner,Incomplete higher,Married,House / apartment,-22254,365243,1,0,1,0,,2
5010628,F,N,Y,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-19421,-2017,1,0,0,0,,1
5010633,F,Y,Y,0,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,-12461,-678,1,0,0,0,Sales staff,2
5010635,F,Y,Y,0,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,-12461,-678,1,0,0,0,Sales staff,2
5010636,F,Y,Y,0,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,-12461,-678,1,0,0,0,Sales staff,2
5010637,F,Y,Y,0,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,-12461,-678,1,0,0,0,Sales staff,2
5010638,F,Y,Y,0,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,-12461,-678,1,0,0,0,Sales staff,2
5010639,F,Y,Y,0,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,-12461,-678,1,0,0,0,Sales staff,2
5010640,F,Y,Y,0,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,-12461,-678,1,0,0,0,Sales staff,2
5010641,F,Y,Y,0,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,-12461,-678,1,0,0,0,Sales staff,2
5010643,F,N,N,0,180000,Pensioner,Secondary / secondary special,Married,Municipal apartment,-19263,365243,1,0,1,0,,2
5010644,M,N,Y,0,157500,Pensioner,Secondary / secondary special,Married,House / apartment,-19096,365243,1,0,0,0,,2
5010645,F,Y,Y,2,67500,Working,Higher education,Married,House / apartment,-11925,-1621,1,0,0,0,,4
5010647,M,N,N,1,112500,Working,Secondary / secondary special,Married,House / apartment,-8843,-495,1,1,1,0,Laborers,3
5010649,M,N,N,1,112500,Working,Secondary / secondary special,Married,House / apartment,-8843,-495,1,1,1,0,Laborers,3
5010652,M,Y,N,0,180000,Working,Higher education,Single / not married,House / apartment,-11055,-1074,1,0,0,0,Laborers,1
5010653,M,Y,Y,2,270000,Working,Secondary / secondary special,Married,House / apartment,-13360,-4086,1,0,0,0,Laborers,4
5010658,M,Y,Y,2,270000,Working,Secondary / secondary special,Married,House / apartment,-13360,-4086,1,0,0,0,Laborers,4
5010662,M,Y,Y,2,270000,Working,Secondary / secondary special,Married,House / apartment,-13360,-4086,1,0,0,0,Laborers,4
5010664,M,Y,Y,2,270000,Working,Secondary / secondary special,Married,House / apartment,-13360,-4086,1,0,0,0,Laborers,4
5010666,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-17158,-2990,1,0,0,0,Sales staff,2
5010667,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-17158,-2990,1,0,0,0,Sales staff,2
5010669,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-17158,-2990,1,0,0,0,Sales staff,2
5010670,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-17158,-2990,1,0,0,0,Sales staff,2
5010671,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-17158,-2990,1,0,0,0,Sales staff,2
5010673,F,N,Y,1,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,-15514,-8714,1,0,0,0,,3
5010674,F,N,Y,1,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,-15514,-8714,1,0,0,0,,3
5010679,M,Y,Y,0,292500,Working,Higher education,Married,House / apartment,-10297,-2231,1,0,0,0,Managers,2
5010681,M,Y,Y,0,292500,Working,Higher education,Married,House / apartment,-10297,-2231,1,0,0,0,Managers,2
5010682,M,Y,Y,0,292500,Working,Higher education,Married,House / apartment,-10297,-2231,1,0,0,0,Managers,2
5010683,M,Y,Y,0,292500,Working,Higher education,Married,House / apartment,-10297,-2231,1,0,0,0,Managers,2
5010685,M,Y,Y,0,292500,Working,Higher education,Married,House / apartment,-10297,-2231,1,0,0,0,Managers,2
5010689,M,Y,Y,0,99000,Working,Secondary / secondary special,Single / not married,House / apartment,-20659,-313,1,1,1,1,Laborers,1
5010690,M,Y,Y,0,99000,Working,Secondary / secondary special,Single / not married,House / apartment,-20659,-313,1,1,1,1,Laborers,1
5010691,M,N,N,0,202500,Commercial associate,Incomplete higher,Civil marriage,With parents,-12180,-405,1,0,0,0,,2
5010692,M,N,N,0,202500,Commercial associate,Incomplete higher,Civil marriage,With parents,-12180,-405,1,0,0,0,,2
5010694,M,N,N,0,202500,Commercial associate,Incomplete higher,Civil marriage,With parents,-12180,-405,1,0,0,0,,2
5010697,F,Y,Y,2,292500,Commercial associate,Higher education,Married,House / apartment,-13958,-3021,1,0,0,0,Sales staff,4
5010700,F,Y,Y,2,292500,Commercial associate,Higher education,Married,House / apartment,-13958,-3021,1,0,0,0,Sales staff,4
5010701,F,Y,Y,2,292500,Commercial associate,Higher education,Married,House / apartment,-13958,-3021,1,0,0,0,Sales staff,4
5010702,F,Y,Y,2,292500,Commercial associate,Higher education,Married,House / apartment,-13958,-3021,1,0,0,0,Sales staff,4
5010707,M,Y,N,0,202500,Working,Secondary / secondary special,Married,House / apartment,-15862,-5061,1,0,1,0,Drivers,2
5010709,M,N,Y,2,180000,Working,Secondary / secondary special,Married,House / apartment,-13828,-6004,1,1,1,0,Laborers,4
5010710,M,N,Y,2,180000,Working,Secondary / secondary special,Married,House / apartment,-13828,-6004,1,1,1,0,Laborers,4
5010717,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-21396,-1013,1,0,0,1,High skill tech staff,2
5010724,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-21396,-1013,1,0,0,1,High skill tech staff,2
5010726,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-21396,-1013,1,0,0,1,High skill tech staff,2
5010729,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-21396,-1013,1,0,0,1,High skill tech staff,2
5010730,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-21396,-1013,1,0,0,1,High skill tech staff,2
5010741,F,N,Y,0,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,-11853,-5061,1,1,0,0,Waiters/barmen staff,2
5010745,M,Y,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,-22014,-10236,1,1,1,0,Core staff,2
5010750,F,Y,Y,0,67500,Pensioner,Incomplete higher,Married,House / apartment,-21350,365243,1,0,1,0,,2
5010751,F,Y,Y,0,67500,Pensioner,Incomplete higher,Married,House / apartment,-21350,365243,1,0,1,0,,2
5010755,F,Y,Y,0,67500,Pensioner,Incomplete higher,Married,House / apartment,-21350,365243,1,0,1,0,,2
5010759,F,N,Y,0,162000,Pensioner,Secondary / secondary special,Married,House / apartment,-22290,365243,1,0,0,0,,2
5010762,F,Y,Y,1,112500,Working,Higher education,Single / not married,House / apartment,-13896,-344,1,0,0,0,Cooking staff,2
5010764,M,N,Y,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-11036,-4301,1,1,1,0,Laborers,1
5010768,M,N,Y,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-11036,-4301,1,1,1,0,Laborers,1
5010772,F,N,N,0,360000,Working,Secondary / secondary special,Married,House / apartment,-15533,-3386,1,0,0,0,,2
5010773,F,N,Y,0,135000,Working,Higher education,Married,With parents,-14160,-4635,1,0,0,0,Sales staff,2
5010774,F,N,Y,0,135000,Working,Higher education,Married,With parents,-14160,-4635,1,0,0,0,Sales staff,2
5010779,F,Y,Y,1,157500,Commercial associate,Higher education,Married,House / apartment,-14474,-2259,1,0,0,1,Core staff,3
5010781,F,Y,Y,1,157500,Commercial associate,Higher education,Married,House / apartment,-14474,-2259,1,0,0,1,Core staff,3
5010782,F,Y,Y,1,157500,Commercial associate,Higher education,Married,House / apartment,-14474,-2259,1,0,0,1,Core staff,3
5010783,F,N,Y,0,165150,Pensioner,Higher education,Married,House / apartment,-23372,365243,1,0,0,0,,2
5010786,M,N,N,0,337500,Working,Higher education,Married,House / apartment,-17004,-4574,1,0,0,1,Managers,2
5010787,M,N,N,0,337500,Working,Higher education,Married,House / apartment,-17004,-4574,1,0,0,1,Managers,2
5010789,F,N,Y,1,99000,Working,Secondary / secondary special,Married,Municipal apartment,-11039,-2809,1,0,0,0,Laborers,3
5010790,F,N,Y,1,99000,Working,Secondary / secondary special,Married,Municipal apartment,-11039,-2809,1,0,0,0,Laborers,3
5010793,F,N,Y,1,99000,Working,Secondary / secondary special,Married,Municipal apartment,-11039,-2809,1,0,0,0,Laborers,3
5010797,F,N,Y,0,270000,Working,Secondary / secondary special,Married,Municipal apartment,-15450,-770,1,0,0,1,Security staff,2
5010799,F,N,Y,0,270000,Working,Secondary / secondary special,Married,Municipal apartment,-15450,-770,1,0,0,1,Security staff,2
5010800,F,N,Y,0,270000,Working,Secondary / secondary special,Married,Municipal apartment,-15450,-770,1,0,0,1,Security staff,2
5010801,F,N,Y,0,270000,Working,Secondary / secondary special,Married,Municipal apartment,-15450,-770,1,0,0,1,Security staff,2
5010802,F,N,Y,0,270000,Working,Secondary / secondary special,Married,Municipal apartment,-15450,-770,1,0,0,1,Security staff,2
