ID,MONTHS_BALANCE,STATUS
5010710,-4,C
5010710,-5,C
5010717,0,0
5010717,-1,0
5010717,-2,0
5010717,-3,0
5010717,-4,0
5010717,-5,0
5010724,0,C
5010724,-1,C
5010724,-2,C
5010724,-3,C
5010724,-4,C
5010724,-5,C
5010726,0,C
5010726,-1,C
5010726,-2,C
5010726,-3,C
5010726,-4,C
5010726,-5,C
5010729,0,0
5010729,-1,X
5010729,-2,0
5010729,-3,0
5010729,-4,0
5010729,-5,0
5010730,0,C
5010730,-1,C
5010730,-2,C
5010730,-3,C
5010730,-4,C
5010730,-5,X
5010741,0,C
5010741,-1,C
5010741,-2,C
5010741,-3,C
5010741,-4,C
5010741,-5,C
5010745,0,0
5010745,-1,X
5010745,-2,X
5010745,-3,X
5010745,-4,0
5010745,-5,X
5010750,0,0
5010750,-1,0
5010750,-2,0
5010750,-3,0
5010750,-4,0
5010750,-5,X
5010751,0,C
5010751,-1,C
5010751,-2,C
5010751,-3,C
5010751,-4,C
5010751,-5,C
5010755,0,C
5010755,-1,C
5010755,-2,C
5010755,-3,C
5010755,-4,C
5010755,-5,C
5010759,0,0
5010759,-1,0
5010759,-2,0
5010759,-3,0
5010759,-4,0
5010759,-5,0
5010762,0,C
5010762,-1,C
5010762,-2,C
5010762,-3,C
5010762,-4,C
5010762,-5,C
5010764,0,C
5010764,-1,C
5010764,-2,C
5010764,-3,C
5010764,-4,C
5010764,-5,C
5010768,0,X
5010768,-1,0
5010768,-2,1
5010768,-3,1
5010768,-4,1
5010768,-5,0
5010772,0,X
5010772,-1,X
5010772,-2,X
5010772,-3,X
5010772,-4,0
5010772,-5,0
5010773,0,0
5010773,-1,0
5010773,-2,X
5010773,-3,0
5010773,-4,0
5010773,-5,0
5010774,0,0
5010774,-1,0
5010774,-2,X
5010774,-3,0
5010774,-4,0
5010774,-5,0
5010779,0,X
5010779,-1,X
5010779,-2,X
5010779,-3,X
5010779,-4,X
5010779,-5,X
5010781,0,C
5010781,-1,C
5010781,-2,C
5010781,-3,C
5010781,-4,C
5010781,-5,C
5010782,0,C
5010782,-1,C
5010782,-2,C
5010782,-3,C
5010782,-4,C
5010782,-5,C
5010783,0,C
5010783,-1,C
5010783,-2,C
5010783,-3,C
5010783,-4,C
5010783,-5,C
5010786,0,C
5010786,-1,C
5010786,-2,C
5010786,-3,C
5010786,-4,C
5010786,-5,C
5010787,0,C
5010787,-1,C
5010787,-2,C
5010787,-3,C
5010787,-4,C
5010787,-5,C
5010789,0,C
5010789,-1,C
5010789,-2,C
5010789,-3,C
5010789,-4,C
5010789,-5,C
5010790,0,C
5010790,-1,C
5010790,-2,C
5010790,-3,C
5010790,-4,C
5010790,-5,C
5010793,0,C
5010793,-1,C
5010793,-2,C
5010793,-3,C
5010793,-4,C
5010793,-5,C
5010797,0,C
5010797,-1,C
5010797,-2,C
5010797,-3,C
5010797,-4,C
5010797,-5,C
5010799,0,C
5010799,-1,C
5010799,-2,C
5010799,-3,C
5010799,-4,C
5010799,-5,C
5010800,0,C
5010800,-1,C
5010800,-2,C
5010800,-3,C
5010800,-4,C
5010800,-5,C
5010801,0,C
5010801,-1,C
5010801,-2,C
5010801,-3,C
5010801,-4,C
5010801,-5,C
5010802,0,C
5010802,-1,C
5010802,-2,C
5010802,-3,C
5010802,-4,C
5010802,-5,C
5010803,0,C
5010803,-1,C
5010803,-2,C
5010803,-3,C
5010803,-4,C
5010803,-5,C
5010805,0,C
5010805,-1,C
5010805,-2,C
5010805,-3,C
5010805,-4,C
5010805,-5,C
5010806,0,X
5010806,-1,X
5010806,-2,X
5010806,-3,X
5010806,-4,X
5010806,-5,X
5010807,0,X
5010807,-1,X
5010807,-2,X
5010807,-3,X
5010807,-4,X
5010807,-5,X
5010808,0,X
5010808,-1,X
5010808,-2,X
5010808,-3,X
5010808,-4,X
5010808,-5,X
5010810,0,X
5010810,-1,X
5010810,-2,X
5010810,-3,X
5010810,-4,X
5010810,-5,X
5010811,0,X
5010811,-1,X
5010811,-2,X
5010811,-3,X
5010811,-4,X
5010811,-5,X
5010815,0,X
5010815,-1,X
5010815,-2,X
5010815,-3,X
5010815,-4,X
5010815,-5,X
5010817,0,C
5010817,-1,C
5010817,-2,C
5010817,-3,C
5010817,-4,C
5010817,-5,C
5010819,0,C
5010819,-1,C
5010819,-2,C
5010819,-3,C
5010819,-4,C
5010819,-5,C
5010821,0,X
5010821,-1,X
5010821,-2,X
5010821,-3,X
5010821,-4,X
5010821,-5,X
5010822,0,C
5010822,-1,C
5010822,-2,C
5010822,-3,C
5010822,-4,C
5010822,-5,C
5010827,0,X
5010827,-1,X
5010827,-2,X
5010827,-3,X
5010827,-4,X
5010827,-5,X
5010829,0,X
5010829,-1,X
5010829,-2,X
5010829,-3,X
5010829,-4,X
5010829,-5,X
5010830,0,C
5010830,-1,C
5010830,-2,C
5010830,-3,C
5010830,-4,C
5010830,-5,C
5010836,0,0
5010836,-1,0
5010836,-2,0
5010836,-3,0
5010836,-4,0
5010836,-5,0
5010837,0,C
5010837,-1,C
5010837,-2,C
5010837,-3,C
5010837,-4,C
5010837,-5,C
5010838,0,C
5010838,-1,C
5010838,-2,C
5010838,-3,C
5010838,-4,C
5010838,-5,C
5010839,0,C
5010839,-1,C
5010839,-2,C
5010839,-3,C
5010839,-4,C
5010839,-5,C
5010840,0,C
5010840,-1,C
5010840,-2,C
5010840,-3,C
5010840,-4,C
5010840,-5,C
5010841,0,C
5010841,-1,C
5010841,-2,C
5010841,-3,C
5010841,-4,0
5010841,-5,0
5010843,0,X
5010843,-1,X
5010843,-2,X
5010843,-3,X
5010843,-4,X
5010843,-5,X
5010844,0,C
5010844,-1,C
5010844,-2,C
5010844,-3,C
5010844,-4,C
5010844,-5,C
5010847,0,0
5010847,-1,0
5010847,-2,0
5010847,-3,0
5010847,-4,0
5010847,-5,0
5010848,0,X
5010848,-1,X
5010848,-2,X
5010848,-3,X
5010848,-4,X
5010848,-5,X
5010850,0,0
5010850,-1,0
5010850,-2,0
5010850,-3,0
5010850,-4,0
5010850,-5,0
5010854,0,C
5010854,-1,C
5010854,-2,C
5010854,-3,C
5010854,-4,C
5010854,-5,C
5010855,0,C
5010855,-1,C
5010855,-2,C
5010855,-3,C
5010855,-4,C
5010855,-5,C
5010856,0,C
5010856,-1,C
5010856,-2,C
5010856,-3,C
5010856,-4,C
5010856,-5,C
5010857,0,C
5010857,-1,C
5010857,-2,C
5010857,-3,C
5010857,-4,C
5010857,-5,C
5010858,0,C
5010858,-1,C
5010858,-2,C
5010858,-3,C
5010858,-4,C
5010858,-5,C
5010860,0,C
5010860,-1,C
5010860,-2,C
5010860,-3,C
5010860,-4,C
5010860,-5,C
5010862,0,C
5010862,-1,C
5010862,-2,C
5010862,-3,C
5010862,-4,C
5010862,-5,C
5010863,0,C
5010863,-1,C
5010863,-2,0
5010863,-3,0
5010863,-4,0
5010863,-5,0
5010864,0,C
5010864,-1,C
5010864,-2,C
5010864,-3,C
5010864,-4,C
5010864,-5,C
5010868,0,5
5010868,-1,5
5010868,-2,5
5010868,-3,4
5010868,-4,3
5010868,-5,2
5010869,0,5
5010869,-1,5
5010869,-2,5
5010869,-3,4
5010869,-4,3
5010869,-5,2
5010870,0,C
5010870,-1,C
5010870,-2,C
5010870,-3,C
5010870,-4,C
5010870,-5,C
5010874,0,C
5010874,-1,C
5010874,-2,C
5010874,-3,C
5010874,-4,C
5010874,-5,0
5010877,0,C
5010877,-1,C
5010877,-2,C
5010877,-3,C
5010877,-4,C
5010877,-5,C
5010878,0,0
5010878,-1,0
5010878,-2,0
5010878,-3,0
5010878,-4,X
5010878,-5,0
5010879,0,C
5010879,-1,C
5010879,-2,C
5010879,-3,0
5010879,-4,0
5010879,-5,0
5010880,0,C
5010880,-1,C
5010880,-2,C
5010880,-3,C
5010880,-4,C
5010880,-5,C
5010881,0,C
5010881,-1,C
5010881,-2,C
5010881,-3,C
5010881,-4,C
5010881,-5,C
5010883,0,0
5010883,-1,0
5010883,-2,0
5010883,-3,0
5010883,-4,0
5010883,-5,0
5010886,0,C
5010886,-1,C
5010886,-2,C
5010886,-3,C
5010886,-4,C
5010886,-5,C
5010887,0,0
5010887,-1,0
5010887,-2,0
5010887,-3,0
5010887,-4,0
5010887,-5,0
5010888,0,C
5010888,-1,C
5010888,-2,C
5010888,-3,C
5010888,-4,C
5010888,-5,C
5010890,0,C
5010890,-1,C
5010890,-2,C
5010890,-3,C
5010890,-4,C
5010890,-5,C
5010891,0,X
5010891,-1,X
5010891,-2,X
5010891,-3,X
5010891,-4,X
5010891,-5,X
5010892,0,C
5010892,-1,C
5010892,-2,C
5010892,-3,C
5010892,-4,C
5010892,-5,C
5010893,0,X
5010893,-1,X
5010893,-2,X
5010893,-3,X
5010893,-4,X
5010893,-5,X
5010894,0,C
5010894,-1,C
5010894,-2,C
5010894,-3,C
5010894,-4,C
5010894,-5,C
5010898,0,C
5010898,-1,C
5010898,-2,C
5010898,-3,C
5010898,-4,C
5010898,-5,C
5010899,0,C
5010899,-1,C
5010899,-2,C
5010899,-3,C
5010899,-4,C
5010899,-5,C
5010903,0,X
5010903,-1,X
5010903,-2,X
5010903,-3,X
5010903,-4,X
5010903,-5,X
5010910,0,0
5010910,-1,0
5010910,-2,0
5010910,-3,0
5010910,-4,0
5010910,-5,0
5010913,0,C
5010913,-1,C
5010913,-2,C
5010913,-3,C
5010913,-4,C
5010913,-5,X
5010916,0,C
5010916,-1,C
5010916,-2,C
5010916,-3,C
5010916,-4,C
5010916,-5,C
5010917,0,X
5010917,-1,X
5010917,-2,X
5010917,-3,X
5010917,-4,X
5010917,-5,X
5010918,0,0
5010918,-1,0
5010918,-2,0
5010918,-3,0
5010918,-4,0
5010918,-5,0
5010919,0,C
5010919,-1,0
5010919,-2,0
5010919,-3,0
5010919,-4,0
5010919,-5,0
5010921,0,C
5010921,-1,C
5010921,-2,C
5010921,-3,C
5010921,-4,C
5010921,-5,C
5010929,0,C
5010929,-1,C
5010929,-2,0
5010929,-3,0
5010929,-4,0
5010929,-5,0
5010934,0,C
5010934,-1,C
5010934,-2,C
5010934,-3,C
5010934,-4,C
5010934,-5,C
5010936,0,X
5010936,-1,X
5010936,-2,X
5010936,-3,X
5010936,-4,X
5010936,-5,X
5010937,0,C
5010937,-1,C
5010937,-2,C
5010937,-3,C
5010937,-4,C
5010937,-5,C
5010939,0,C
5010939,-1,C
5010939,-2,C
5010939,-3,C
5010939,-4,C
5010939,-5,C
5010941,0,C
5010941,-1,C
5010941,-2,C
5010941,-3,C
5010941,-4,C
5010941,-5,C
5010943,0,C
5010943,-1,C
5010943,-2,C
5010943,-3,C
5010943,-4,C
5010943,-5,C
5010944,0,0
5010944,-1,X
5010944,-2,0
5010944,-3,0
5010944,-4,X
5010944,-5,0
5010948,0,0
5010948,-1,0
5010948,-2,0
5010948,-3,0
5010948,-4,0
5010948,-5,0
5010949,0,C
5010949,-1,C
5010949,-2,C
5010949,-3,C
5010949,-4,C
5010949,-5,C
5010953,0,C
5010953,-1,C
5010953,-2,C
5010953,-3,C
5010953,-4,C
5010953,-5,C
5010954,0,X
5010954,-1,X
5010954,-2,X
5010954,-3,X
5010954,-4,X
5010954,-5,X
5010956,0,C
5010956,-1,C
5010956,-2,C
5010956,-3,C
5010956,-4,C
5010956,-5,0
5010958,0,X
5010958,-1,X
5010958,-2,X
5010958,-3,X
5010958,-4,X
5010958,-5,X
5010959,0,C
5010959,-1,C
5010959,-2,C
5010959,-3,C
5010959,-4,C
5010959,-5,C
5010960,0,0
5010960,-1,0
5010960,-2,0
5010960,-3,X
5010960,-4,X
5010960,-5,X
5010961,0,X
5010961,-1,X
5010961,-2,X
5010961,-3,X
5010961,-4,X
5010961,-5,0
5010962,0,0
5010962,-1,0
5010962,-2,0
5010962,-3,0
5010962,-4,0
5010962,-5,0
5010964,0,0
5010964,-1,0
5010964,-2,0
5010964,-3,0
5010964,-4,0
5010964,-5,0
5010972,0,C
5010972,-1,C
5010972,-2,C
5010972,-3,C
5010972,-4,C
5010972,-5,C
5010978,0,X
5010978,-1,0
5010978,-2,0
5010978,-3,0
5010978,-4,0
5010978,-5,0
5010980,0,C
5010980,-1,C
5010980,-2,C
5010980,-3,C
5010980,-4,C
5010980,-5,C
5010981,0,X
5010981,-1,X
5010981,-2,X
5010981,-3,X
5010981,-4,X
5010981,-5,X
5010982,0,X
5010982,-1,X
5010982,-2,X
5010982,-3,X
5010982,-4,X
5010982,-5,X
5010983,0,C
5010983,-1,C
5010983,-2,C
5010983,-3,C
5010983,-4,C
5010983,-5,C
5010984,0,C
5010984,-1,C
5010984,-2,C
5010984,-3,C
5010984,-4,C
5010984,-5,C
5010986,0,0
5010986,-1,0
5010986,-2,0
5010986,-3,0
5010986,-4,0
5010986,-5,0
5010987,0,C
5010987,-1,C
5010987,-2,C
5010987,-3,C
5010987,-4,C
5010987,-5,C
5010989,0,C
5010989,-1,C
5010989,-2,X
5010989,-3,X
5010989,-4,X
5010989,-5,X
5010993,0,C
5010993,-1,C
5010993,-2,C
5010993,-3,C
5010993,-4,C
5010993,-5,C
5010994,0,C
5010994,-1,C
5010994,-2,C
5010994,-3,C
5010994,-4,C
5010994,-5,C
5010995,0,C
5010995,-1,C
5010995,-2,C
5010995,-3,C
5010995,-4,C
5010995,-5,C
5010996,0,C
5010996,-1,C
5010996,-2,C
5010996,-3,C
5010996,-4,C
5010996,-5,0
5010997,0,C
5010997,-1,C
5010997,-2,C
5010997,-3,C
5010997,-4,C
5010997,-5,C
5010999,0,C
5010999,-1,C
5010999,-2,C
5010999,-3,C
5010999,-4,C
5010999,-5,C
5011002,0,0
5011002,-1,0
5011002,-2,0
5011002,-3,0
5011002,-4,0
5011002,-5,0
5011005,0,0
5011005,-1,0
5011005,-2,0
5011005,-3,0
5011005,-4,0
5011005,-5,0
5011006,0,C
5011006,-1,C
5011006,-2,C
5011006,-3,C
5011006,-4,C
5011006,-5,C
5011008,0,C
5011008,-1,C
5011008,-2,C
5011008,-3,C
5011008,-4,C
5011008,-5,C
5011009,0,C
5011009,-1,C
5011009,-2,C
5011009,-3,C
5011009,-4,C
5011009,-5,C
5011010,0,0
5011010,-1,0
5011010,-2,0
5011010,-3,0
5011010,-4,0
5011010,-5,0
5011011,0,C
5011011,-1,C
5011011,-2,C
5011011,-3,C
5011011,-4,C
5011011,-5,C
5011022,0,X
5011022,-1,X
5011022,-2,X
5011022,-3,X
5011022,-4,X
5011022,-5,X
5011023,0,C
5011023,-1,C
5011023,-2,C
5011023,-3,C
5011023,-4,C
5011023,-5,C
5011024,0,C
5011024,-1,C
5011024,-2,C
5011024,-3,C
5011024,-4,C
5011024,-5,C
5011026,0,C
5011026,-1,C
5011026,-2,C
5011026,-3,C
5011026,-4,C
5011026,-5,C
5011027,0,C
5011027,-1,C
5011027,-2,C
5011027,-3,C
5011027,-4,C
5011027,-5,C
5011028,0,C
5011028,-1,C
5011028,-2,C
5011028,-3,C
5011028,-4,C
5011028,-5,C
5011029,0,C
5011029,-1,C
5011029,-2,C
5011029,-3,C
5011029,-4,C
5011029,-5,C
5011031,0,C
5011031,-1,C
5011031,-2,1
5011031,-3,0
5011031,-4,0
5011031,-5,0
5011036,0,C
5011036,-1,C
5011036,-2,C
5011036,-3,C
5011036,-4,C
5011036,-5,C
5011042,0,X
5011042,-1,X
5011042,-2,X
5011042,-3,X
5011042,-4,X
5011042,-5,X
5011044,0,C
5011044,-1,C
5011044,-2,C
5011044,-3,C
5011044,-4,C
5011044,-5,C
5018414,0,C
5018414,-1,C
5018414,-2,C
5018414,-3,C
5018414,-4,C
5018414,-5,C
5018415,0,0
5018415,-1,0
5018415,-2,0
5018415,-3,0
5018415,-4,0
5018415,-5,0
5018417,0,X
5018417,-1,X
5018417,-2,X
5018417,-3,X
5018417,-4,X
5018417,-5,X
5018420,0,C
5018420,-1,C
5018420,-2,C
5018420,-3,C
5018420,-4,0
5018420,-5,0
5018421,0,C
5018421,-1,0
5018421,-2,0
5018421,-3,1
5018421,-4,1
5018421,-5,0
5018422,0,0
5018422,-1,0
5018422,-2,0
5018422,-3,X
5018422,-4,0
5018422,-5,X
5018428,0,0
5018428,-1,0
5018428,-2,0
5018428,-3,0
5018428,-4,0
5018428,-5,0
5018429,0,C
5018429,-1,C
5018429,-2,C
5018429,-3,C
5018429,-4,C
5018429,-5,C
5018430,0,0
5018430,-1,0
5018430,-2,0
5018430,-3,0
5018430,-4,0
5018430,-5,0
5018431,0,C
5018431,-1,C
5018431,-2,0
5018431,-3,0
5018431,-4,0
5018431,-5,0
5018432,0,C
5018432,-1,C
5018432,-2,C
5018432,-3,C
5018432,-4,C
5018432,-5,C
5018439,0,X
5018439,-1,X
5018439,-2,X
5018439,-3,X
5018439,-4,X
5018439,-5,X
5018440,0,X
5018440,-1,X
5018440,-2,X
5018440,-3,X
5018440,-4,X
5018440,-5,X
5018442,0,X
5018442,-1,X
5018442,-2,X
5018442,-3,X
5018442,-4,X
5018442,-5,X
5018444,0,0
5018444,-1,0
5018444,-2,0
5018444,-3,0
5018444,-4,0
5018444,-5,0
5018445,0,0
5018445,-1,0
5018445,-2,0
5018445,-3,0
5018445,-4,0
5018445,-5,0
5018446,0,C
5018446,-1,C
5018446,-2,C
5018446,-3,C
5018446,-4,C
5018446,-5,C
5018448,0,C
5018448,-1,C
5018448,-2,C
5018448,-3,C
5018448,-4,C
5018448,-5,C
5018451,0,C
5018451,-1,C
5018451,-2,C
5018451,-3,C
5018451,-4,C
5018451,-5,C
5018452,0,C
5018452,-1,C
5018452,-2,C
5018452,-3,C
5018452,-4,C
5018452,-5,C
5018462,0,0
5018462,-1,0
5018462,-2,0
5018462,-3,0
5018462,-4,0
5018462,-5,0
5018465,0,C
5018465,-1,C
5018465,-2,C
5018465,-3,C
5018465,-4,C
5018465,-5,C
5018466,0,X
5018466,-1,0
5018466,-2,0
5018466,-3,0
5018466,-4,X
5018466,-5,0
5018467,0,0
5018467,-1,0
5018467,-2,0
5018467,-3,0
5018467,-4,0
5018467,-5,0
5018469,0,0
5018469,-1,0
5018469,-2,0
5018469,-3,0
5018469,-4,0
5018469,-5,0
5018470,0,0
5018470,-1,0
5018470,-2,0
5018470,-3,0
5018470,-4,0
5018470,-5,0
5018471,0,X
5018471,-1,0
5018471,-2,0
5018471,-3,0
5018471,-4,X
5018471,-5,0
5018477,0,C
5018477,-1,C
5018477,-2,C
5018477,-3,C
5018477,-4,C
5018477,-5,C
5018478,0,C
5018478,-1,C
5018478,-2,C
5018478,-3,C
5018478,-4,C
5018478,-5,C
5018479,0,C
5018479,-1,C
5018479,-2,C
5018479,-3,C
5018479,-4,C
5018479,-5,C
5018480,0,C
5018480,-1,C
5018480,-2,C
5018480,-3,C
5018480,-4,C
5018480,-5,C
5018482,0,C
5018482,-1,C
5018482,-2,C
5018482,-3,C
5018482,-4,C
5018482,-5,C
5018483,0,C
5018483,-1,C
5018483,-2,C
5018483,-3,C
5018483,-4,C
5018483,-5,C
5018484,0,C
5018484,-1,C
5018484,-2,C
5018484,-3,C
5018484,-4,C
5018484,-5,C
5018486,0,C
5018486,-1,C
5018486,-2,C
5018486,-3,C
5018486,-4,C
5018486,-5,C
5018487,0,C
5018487,-1,C
5018487,-2,C
5018487,-3,C
5018487,-4,C
5018487,-5,C
5018488,0,0
5018488,-1,0
5018488,-2,0
5018488,-3,0
5018488,-4,0
5018488,-5,0
5018492,0,0
5018492,-1,0
5018492,-2,0
5018492,-3,0
5018492,-4,X
5018492,-5,X
5018493,0,0
5018493,-1,0
5018493,-2,0
5018493,-3,0
5018493,-4,0
5018493,-5,0
5018498,0,C
5018498,-1,C
5018498,-2,C
5018498,-3,C
5018498,-4,C
5018498,-5,C
5018501,0,C
5018501,-1,C
5018501,-2,C
5018501,-3,C
5018501,-4,C
5018501,-5,C
5018503,0,C
5018503,-1,C
5018503,-2,C
5018503,-3,C
5018503,-4,C
5018503,-5,C
5018504,0,C
5018504,-1,C
5018504,-2,C
5018504,-3,C
5018504,-4,C
5018504,-5,C
5018505,0,0
5018505,-1,0
5018505,-2,0
5018505,-3,0
5018505,-4,0
5018505,-5,0
5018506,0,0
5018506,-1,0
5018506,-2,0
5018506,-3,0
5018506,-4,0
5018506,-5,0
5021188,0,0
5021188,-1,0
5021188,-2,0
5021188,-3,0
5021188,-4,0
5021188,-5,0
5021189,0,C
5021189,-1,C
5021189,-2,C
5021189,-3,C
5021189,-4,C
5021189,-5,C
5021190,0,C
5021190,-1,C
5021190,-2,C
5021190,-3,C
5021190,-4,C
5021190,-5,C
5021193,0,X
5021193,-1,X
5021193,-2,X
5021193,-3,X
5021193,-4,X
5021193,-5,X
5021194,0,C
5021194,-1,C
5021194,-2,C
5021194,-3,C
5021194,-4,C
5021194,-5,C
5021197,0,X
5021197,-1,X
5021197,-2,X
5021197,-3,X
5021197,-4,X
5021197,-5,X
5021201,0,X
5021201,-1,X
5021201,-2,X
5021201,-3,X
5021201,-4,X
5021201,-5,X
5021203,0,X
5021203,-1,X
5021203,-2,X
5021203,-3,X
5021203,-4,X
5021203,-5,X
5021204,0,X
5021204,-1,X
5021204,-2,X
5021204,-3,X
5021204,-4,X
5021204,-5,X
5021205,0,X
5021205,-1,X
5021205,-2,X
5021205,-3,X
5021205,-4,X
5021205,-5,X
5021210,0,0
5021210,-1,0
5021210,-2,0
5021210,-3,0
5021210,-4,0
5021210,-5,0
5021211,0,C
5021211,-1,C
5021211,-2,C
5021211,-3,C
5021211,-4,C
5021211,-5,C
5021212,0,X
5021212,-1,0
5021212,-2,0
5021212,-3,0
5021212,-4,0
5021212,-5,0
5021213,0,X
5021213,-1,0
5021213,-2,0
5021213,-3,X
5021213,-4,0
5021213,-5,0
5021214,0,X
5021214,-1,X
5021214,-2,0
5021214,-3,0
5021214,-4,X
5021214,-5,0
5021217,0,X
5021217,-1,X
5021217,-2,X
5021217,-3,X
5021217,-4,X
5021217,-5,X
5021218,0,C
5021218,-1,C
5021218,-2,C
5021218,-3,C
5021218,-4,C
5021218,-5,C
5021219,0,C
5021219,-1,C
5021219,-2,C
5021219,-3,C
5021219,-4,C
5021219,-5,C
5021220,0,C
5021220,-1,C
5021220,-2,C
5021220,-3,C
5021220,-4,C
5021220,-5,0
5021221,0,C
5021221,-1,C
5021221,-2,C
5021221,-3,C
5021221,-4,C
5021221,-5,C
5021222,0,C
5021222,-1,C
5021222,-2,C
5021222,-3,C
5021222,-4,C
5021222,-5,0
5021224,0,1
5021224,-1,0
5021224,-2,0
5021224,-3,0
5021224,-4,0
5021224,-5,0
5021226,0,X
5021226,-1,X
5021226,-2,X
5021226,-3,X
5021226,-4,X
5021226,-5,X
5021229,0,0
5021229,-1,0
5021229,-2,0
5021229,-3,0
5021229,-4,0
5021229,-5,0
5021232,0,C
5021232,-1,C
5021232,-2,C
5021232,-3,C
5021232,-4,C
5021232,-5,C
5021235,0,0
5021235,-1,0
5021235,-2,0
5021235,-3,0
5021235,-4,0
5021235,-5,0
5021236,0,0
5021236,-1,0
5021236,-2,0
5021236,-3,0
5021236,-4,0
5021236,-5,0
5021253,0,C
5021253,-1,C
5021253,-2,C
5021253,-3,C
5021253,-4,C
5021253,-5,C
5021256,0,0
5021256,-1,0
5021256,-2,0
5021256,-3,0
5021256,-4,0
5021256,-5,0
5021258,0,C
5021258,-1,0
5021258,-2,0
5021258,-3,0
5021258,-4,0
5021258,-5,0
5021259,0,0
5021259,-1,0
5021259,-2,0
5021259,-3,0
5021259,-4,0
5021259,-5,0
5021261,0,0
5021261,-1,0
5021261,-2,0
5021261,-3,0
5021261,-4,0
5021261,-5,X
5021263,0,0
5021263,-1,0
5021263,-2,0
5021263,-3,0
5021263,-4,0
5021263,-5,0
5021264,0,C
5021264,-1,C
5021264,-2,C
5021264,-3,C
5021264,-4,C
5021264,-5,C
5021266,0,X
5021266,-1,X
5021266,-2,X
5021266,-3,X
5021266,-4,X
5021266,-5,X
5021267,0,C
5021267,-1,C
5021267,-2,C
5021267,-3,C
5021267,-4,C
5021267,-5,C
5021270,0,0
5021270,-1,0
5021270,-2,0
5021270,-3,0
5021270,-4,0
5021270,-5,0
5021271,0,C
5021271,-1,C
5021271,-2,C
5021271,-3,C
5021271,-4,C
5021271,-5,C
5021272,0,C
5021272,-1,C
5021272,-2,C
5021272,-3,C
5021272,-4,C
5021272,-5,C
5021273,0,C
5021273,-1,C
5021273,-2,C
5021273,-3,C
5021273,-4,C
5021273,-5,C
5021274,0,C
5021274,-1,C
5021274,-2,C
5021274,-3,C
5021274,-4,C
5021274,-5,C
5021276,0,C
5021276,-1,C
5021276,-2,C
5021276,-3,C
5021276,-4,C
5021276,-5,C
5021277,0,C
5021277,-1,C
5021277,-2,C
5021277,-3,C
5021277,-4,C
5021277,-5,C
5021278,0,0
5021278,-1,0
5021278,-2,0
5021278,-3,0
5021278,-4,0
5021278,-5,0
5021279,0,0
5021279,-1,0
5021279,-2,0
5021279,-3,0
5021279,-4,0
5021279,-5,0
5021280,0,C
5021280,-1,C
5021280,-2,C
5021280,-3,C
5021280,-4,C
5021280,-5,C
5021281,0,C
5021281,-1,C
5021281,-2,C
5021281,-3,C
5021281,-4,C
5021281,-5,C
5021283,0,C
5021283,-1,C
5021283,-2,C
5021283,-3,C
5021283,-4,C
5021283,-5,C
5021284,0,C
5021284,-1,C
5021284,-2,C
5021284,-3,C
5021284,-4,C
5021284,-5,C
5021287,0,0
5021287,-1,0
5021287,-2,0
5021287,-3,0
5021287,-4,0
5021287,-5,0
5021288,0,0
5021288,-1,X
5021288,-2,0
5021288,-3,0
5021288,-4,0
5021288,-5,0
5021292,0,C
5021292,-1,C
5021292,-2,0
5021292,-3,0
5021292,-4,0
5021292,-5,0
5021296,0,0
5021296,-1,0
5021296,-2,0
5021296,-3,0
5021296,-4,0
5021296,-5,0
5021298,0,X
5021298,-1,X
5021298,-2,X
5021298,-3,X
5021298,-4,X
5021298,-5,X
5021299,0,X
5021299,-1,X
5021299,-2,X
5021299,-3,X
5021299,-4,X
5021299,-5,X
5021301,0,X
5021301,-1,X
5021301,-2,X
5021301,-3,X
5021301,-4,X
5021301,-5,X
5021302,0,C
5021302,-1,C
5021302,-2,C
5021302,-3,C
5021302,-4,C
5021302,-5,C
5021303,0,5
5021303,-1,5
5021303,-2,5
5021303,-3,5
5021303,-4,5
5021303,-5,5
5021310,0,C
5021310,-1,C
5021310,-2,C
5021310,-3,C
5021310,-4,C
5021310,-5,C
5021314,0,C
5021314,-1,C
5021314,-2,C
5021314,-3,C
5021314,-4,C
5021314,-5,C
5021319,0,X
5021319,-1,0
5021319,-2,0
5021319,-3,0
5021319,-4,0
5021319,-5,1
5021323,0,C
5021323,-1,C
5021323,-2,C
5021323,-3,C
5021323,-4,C
5021323,-5,C
5021324,0,C
5021324,-1,C
5021324,-2,C
5021324,-3,C
5021324,-4,C
5021324,-5,C
5021330,0,C
5021330,-1,C
5021330,-2,C
5021330,-3,C
5021330,-4,C
5021330,-5,C
5021332,0,0
5021332,-1,0
5021332,-2,0
5021332,-3,0
5021332,-4,0
5021332,-5,0
5021336,0,0
5021336,-1,0
5021336,-2,0
5021336,-3,0
5021336,-4,0
5021336,-5,0
5021337,0,0
5021337,-1,0
5021337,-2,0
5021337,-3,0
5021337,-4,0
5021337,-5,0
5021338,0,C
5021338,-1,C
5021338,-2,C
5021338,-3,C
5021338,-4,C
5021338,-5,C
5021340,0,C
5021340,-1,C
5021340,-2,C
5021340,-3,C
5021340,-4,C
5021340,-5,C
5021341,0,C
5021341,-1,C
5021341,-2,C
5021341,-3,C
5021341,-4,C
5021341,-5,C
5021342,0,0
5021342,-1,0
5021342,-2,0
5021342,-3,0
5021342,-4,0
5021342,-5,0
5021343,0,C
5021343,-1,C
